time,x,y,z,yaw_deg,onboard_gate_id,onboard_active_gate_id,onboard_phase,referee_active_gate_id,target_name,target_x,target_y,target_z,distance_to_gate,bearing_error,vertical_error,command_surge,command_sway,command_heave,command_yaw
17.100,5.5665,2.2770,-5.2499,-44.8424,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.7376,-8.3230,-0.0001,0.2355,0.0000,-0.0001,-0.0654
17.133,5.6014,2.2649,-5.2499,-45.3666,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.7073,-9.4670,-0.0001,0.2159,0.0000,-0.0001,-0.0744
17.167,5.6353,2.2527,-5.2499,-45.9013,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.6781,-10.6858,-0.0001,0.2000,0.0000,-0.0001,-0.0839
17.200,5.6684,2.2405,-5.2499,-46.4492,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.6500,-11.9817,-0.0001,0.2000,0.0000,-0.0001,-0.0941
17.233,5.7007,2.2284,-5.2499,-47.0133,2,2,APPROACH,2,approach,6.0087,1.6867,-5.2500,0.6231,-13.3581,-0.0001,0.2000,0.0000,-0.0001,-0.1049
17.267,5.7321,2.2162,-5.2499,-47.5965,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,4.3538,35.6280,-0.0001,1.0000,0.0000,-0.0000,-0.0549
17.300,5.7644,2.2022,-5.2499,-48.1739,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,4.3193,36.2983,-0.0001,1.0000,0.0000,-0.0000,-0.0049
17.333,5.7976,2.1863,-5.2499,-48.7375,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,4.2835,36.9780,-0.0001,1.0000,0.0000,-0.0000,0.0451
17.367,5.8316,2.1687,-5.2499,-49.2800,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,4.2467,37.6593,-0.0001,1.0000,0.0000,-0.0001,0.0951
17.400,5.8663,2.1495,-5.2499,-49.7938,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,4.2088,38.3350,-0.0001,1.0000,0.0000,-0.0001,0.1451
17.433,5.9017,2.1286,-5.2499,-50.2717,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,4.1701,38.9979,-0.0001,1.0000,0.0000,-0.0001,0.1951
17.467,5.9376,2.1061,-5.2499,-50.7068,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,4.1305,39.6409,-0.0001,1.0000,0.0000,-0.0001,0.2451
17.500,5.9741,2.0822,-5.2499,-51.0922,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,4.0901,40.2572,-0.0001,1.0000,0.0000,-0.0001,0.2951
17.533,6.0110,2.0568,-5.2498,-51.4212,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,4.0491,40.8403,-0.0002,1.0000,0.0000,-0.0001,0.3208
17.567,6.0483,2.0301,-5.2498,-51.6910,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,4.0076,41.3874,-0.0002,1.0000,0.0000,-0.0001,0.3251
17.600,6.0860,2.0021,-5.2498,-51.9027,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.9655,41.8998,-0.0002,1.0000,0.0000,-0.0001,0.3291
17.633,6.1241,1.9729,-5.2498,-52.0568,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.9230,42.3783,-0.0002,1.0000,0.0000,-0.0001,0.3328
17.667,6.1625,1.9424,-5.2498,-52.1544,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.8801,42.8241,-0.0002,0.9960,0.0000,-0.0001,0.3363
17.700,6.2012,1.9108,-5.2498,-52.1937,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.8368,43.2356,-0.0002,0.9784,0.0000,-0.0001,0.3396
17.733,6.2402,1.8781,-5.2498,-52.1644,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.7933,43.6025,-0.0002,0.9614,0.0000,-0.0001,0.3425
17.767,6.2794,1.8444,-5.2498,-52.0572,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.7497,43.9152,-0.0002,0.9454,0.0000,-0.0001,0.3449
17.800,6.3188,1.8097,-5.2497,-51.8633,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.7059,44.1651,-0.0003,0.9304,0.0000,-0.0001,0.3469
17.833,6.3584,1.7743,-5.2497,-51.5752,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.6620,44.3442,-0.0003,0.9166,0.0000,-0.0001,0.3483
17.867,6.3982,1.7380,-5.2497,-51.1862,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.6181,44.4460,-0.0003,0.9040,0.0000,-0.0001,0.3491
17.900,6.4381,1.7010,-5.2497,-50.6962,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.5742,44.4700,-0.0003,0.8927,0.0000,-0.0001,0.3493
17.933,6.4782,1.6633,-5.2497,-50.1078,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.5305,44.4184,-0.0003,0.8826,0.0000,-0.0001,0.3489
17.967,6.5184,1.6251,-5.2497,-49.4235,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.4868,44.2935,-0.0003,0.8735,0.0000,-0.0001,0.3479
18.000,6.5588,1.5864,-5.2497,-48.6460,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.4434,44.0976,-0.0003,0.8655,0.0000,-0.0001,0.3463
18.033,6.5992,1.5472,-5.2498,-47.7782,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.4001,43.8333,-0.0002,0.8584,0.0000,-0.0001,0.3443
18.067,6.6399,1.5077,-5.2498,-46.8229,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.3570,43.5031,-0.0002,0.8522,0.0000,-0.0001,0.3417
18.100,6.6807,1.4679,-5.2498,-45.7832,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.3142,43.1097,-0.0002,0.8468,0.0000,-0.0001,0.3386
18.133,6.7216,1.4279,-5.2498,-44.6622,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.2717,42.6560,-0.0002,0.8421,0.0000,-0.0001,0.3350
18.167,6.7628,1.3876,-5.2498,-43.4630,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.2294,42.1448,-0.0002,0.8380,0.0000,-0.0001,0.3310
18.200,6.8041,1.3472,-5.2498,-42.1888,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.1873,41.5789,-0.0002,0.8345,0.0000,-0.0001,0.3266
18.233,6.8457,1.3068,-5.2498,-40.8430,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.1456,40.9614,-0.0002,0.8314,0.0000,-0.0001,0.3217
18.267,6.8875,1.2664,-5.2498,-39.4288,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.1041,40.2953,-0.0002,0.8287,0.0000,-0.0001,0.3165
18.300,6.9296,1.2260,-5.2498,-37.9497,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.0629,39.5835,-0.0002,0.8262,0.0000,-0.0001,0.3109
18.333,6.9720,1.1857,-5.2499,-36.4090,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,3.0219,38.8292,-0.0001,0.8240,0.0000,-0.0001,0.3050
18.367,7.0147,1.1456,-5.2499,-34.8101,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.9813,38.0354,-0.0001,0.8218,0.0000,-0.0001,0.2987
18.400,7.0578,1.1057,-5.2499,-33.1566,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.9408,37.2052,-0.0001,0.8198,0.0000,-0.0000,0.2922
18.433,7.1012,1.0661,-5.2499,-31.4517,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.9006,36.3416,-0.0001,0.8178,0.0000,-0.0000,0.2854
18.467,7.1450,1.0268,-5.2499,-29.6990,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.8606,35.4477,-0.0001,0.8156,0.0000,-0.0000,0.2784
18.500,7.1892,0.9879,-5.2499,-27.9019,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.8209,34.5265,-0.0001,0.8134,0.0000,-0.0000,0.2712
18.533,7.2338,0.9494,-5.2499,-26.0637,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.7813,33.5811,-0.0001,0.8110,0.0000,-0.0000,0.2637
18.567,7.2789,0.9115,-5.2499,-24.1879,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.7420,32.6142,-0.0001,0.8084,0.0000,-0.0000,0.2562
18.600,7.3243,0.8741,-5.2499,-22.2778,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.7029,31.6290,-0.0001,0.8055,0.0000,-0.0000,0.2484
18.633,7.3702,0.8374,-5.2500,-20.3368,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.6639,30.6281,-0.0000,0.8023,0.0000,-0.0000,0.2406
18.667,7.4166,0.8013,-5.2500,-18.3679,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.6251,29.6144,-0.0000,0.7988,0.0000,-0.0000,0.2326
18.700,7.4634,0.7660,-5.2500,-16.3746,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5864,28.5908,-0.0000,0.7949,0.0000,-0.0000,0.2246
18.733,7.5106,0.7315,-5.2500,-14.3600,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5480,27.5597,-0.0000,0.7906,0.0000,-0.0000,0.2165
18.767,7.5583,0.6978,-5.2500,-12.3271,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5096,26.5239,-0.0000,0.7859,0.0000,-0.0000,0.2083
18.800,7.6064,0.6650,-5.2500,-10.2789,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4714,25.4859,-0.0000,0.7808,0.0000,-0.0000,0.2002
18.833,7.6246,0.6359,-5.2498,-2.8902,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4617,18.8638,-0.0002,0.8153,0.0000,-0.0001,0.1502
18.867,7.6121,0.6113,-5.2494,-3.0592,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4806,19.4989,-0.0006,0.8184,0.0000,-0.0003,0.1531
18.900,7.6026,0.5875,-5.2490,-3.1733,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4965,20.0750,-0.0010,0.8207,0.0000,-0.0004,0.1577
18.933,7.5961,0.5645,-5.2485,-3.2327,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5095,20.5943,-0.0015,0.8222,0.0000,-0.0007,0.1617
18.967,7.5924,0.5422,-5.2479,-3.2380,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5198,21.0590,-0.0021,0.8230,0.0000,-0.0010,0.1654
19.000,7.5914,0.5205,-5.2471,-3.1899,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5274,21.4711,-0.0029,0.8232,0.0000,-0.0013,0.1686
19.033,7.5930,0.4995,-5.2461,-3.0893,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5326,21.8328,-0.0039,0.8228,0.0000,-0.0018,0.1715
19.067,7.5972,0.4792,-5.2448,-2.9370,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5353,22.1461,-0.0052,0.8219,0.0000,-0.0023,0.1739
19.100,7.6037,0.4594,-5.2434,-2.7342,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5357,22.4130,-0.0066,0.8204,0.0000,-0.0030,0.1760
19.133,7.6126,0.4403,-5.2417,-2.4821,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5338,22.6357,-0.0083,0.8185,0.0000,-0.0037,0.1778
19.167,7.6209,0.4239,-5.2399,-0.8213,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5318,21.3877,-0.0101,0.8251,0.0000,-0.0046,0.1680
19.200,7.6261,0.4083,-5.2369,1.1595,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5324,19.7792,-0.0131,0.8341,0.0000,-0.0059,0.1553
19.233,7.6306,0.3935,-5.2338,3.2531,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5336,18.0340,-0.0162,0.8432,0.0000,-0.0073,0.1416
19.267,7.6366,0.3802,-5.2306,5.7111,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5329,15.9063,-0.0194,0.8526,0.0000,-0.0087,0.1249
19.300,7.6440,0.3684,-5.2272,8.5371,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5305,13.3915,-0.0228,0.8616,0.0000,-0.0103,0.1052
19.333,7.6525,0.3575,-5.2234,11.6208,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5267,10.6085,-0.0266,0.8692,0.0000,-0.0120,0.0833
19.367,7.6620,0.3468,-5.2195,14.7615,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5221,7.7739,-0.0305,0.8746,0.0000,-0.0137,0.0611
19.400,7.6719,0.3366,-5.2161,18.1249,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5169,4.7121,-0.0339,0.8779,0.0000,-0.0152,0.0000
19.433,7.6806,0.3263,-5.2137,21.6297,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5129,1.4997,-0.0363,0.8792,0.0000,-0.0163,0.0000
19.467,7.6903,0.3164,-5.2120,25.1329,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5079,-1.7071,-0.0380,0.8774,0.0000,-0.0171,0.0000
19.500,7.7010,0.3069,-5.2109,28.6472,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.5020,-4.9252,-0.0391,0.8725,0.0000,-0.0176,0.0000
19.533,7.7126,0.2981,-5.2104,32.1799,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4949,-8.1654,-0.0396,0.8644,0.0000,-0.0178,-0.0500
19.567,7.7252,0.2901,-5.2104,35.7211,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4867,-11.4201,-0.0396,0.8531,0.0000,-0.0178,-0.0897
19.600,7.7386,0.2830,-5.2110,39.2619,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4774,-14.6828,-0.0390,0.8388,0.0000,-0.0176,-0.1153
19.633,7.7528,0.2768,-5.2120,42.7969,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4671,-17.9502,-0.0380,0.8215,0.0000,-0.0171,-0.1410
19.667,7.7676,0.2716,-5.2134,46.3221,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4559,-21.2203,-0.0366,0.8013,0.0000,-0.0165,-0.1667
19.700,7.7829,0.2675,-5.2151,49.8344,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4437,-24.4922,-0.0349,0.7783,0.0000,-0.0157,-0.1924
19.733,7.7985,0.2642,-5.2167,53.3917,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4311,-27.8244,-0.0333,0.7525,0.0000,-0.0150,-0.2185
19.767,7.8132,0.2612,-5.2175,56.9828,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4190,-31.2000,-0.0325,0.7242,0.0000,-0.0146,-0.2450
19.800,7.8277,0.2595,-5.2181,60.5245,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.4068,-34.5545,-0.0319,0.6938,0.0000,-0.0144,-0.2714
19.833,7.8421,0.2586,-5.2182,63.9725,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.3942,-37.8331,-0.0318,0.6618,0.0000,-0.0143,-0.2971
19.867,7.8562,0.2586,-5.2181,67.3131,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.3816,-41.0232,-0.0319,0.6289,0.0000,-0.0144,-0.3222
19.900,7.8700,0.2594,-5.2177,70.5657,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.3689,-44.1463,-0.0323,0.5949,0.0000,-0.0145,-0.3467
19.933,7.8836,0.2609,-5.2173,73.6432,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.3561,-47.1090,-0.0327,0.5612,0.0000,-0.0147,-0.3500
19.967,7.8965,0.2628,-5.2170,76.7167,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.3436,-50.0832,-0.0330,0.5263,0.0000,-0.0149,-0.3500
20.000,7.9091,0.2654,-5.2169,79.6401,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.3312,-52.9253,-0.0331,0.4919,0.0000,-0.0149,-0.3500
20.033,7.9211,0.2688,-5.2168,82.4942,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.3190,-55.7201,-0.0332,0.4572,0.0000,-0.0149,-0.3500
20.067,7.9325,0.2724,-5.2166,85.2623,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.3072,-58.4417,-0.0334,0.4226,0.0000,-0.0151,-0.3500
20.100,7.9434,0.2765,-5.2163,87.9198,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2956,-61.0671,-0.0337,0.3887,0.0000,-0.0152,-0.3500
20.133,7.9527,0.2796,-5.2165,90.1425,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2859,-63.2530,-0.0335,0.3601,0.0000,-0.0151,-0.3500
20.167,7.9621,0.2783,-5.2167,89.5231,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2781,-62.4974,-0.0333,0.3682,0.0000,-0.0150,-0.3500
20.200,7.9705,0.2772,-5.2170,89.1792,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2711,-62.0337,-0.0330,0.3728,0.0000,-0.0149,-0.3500
20.233,7.9781,0.2765,-5.2173,89.0335,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2647,-61.7848,-0.0327,0.3747,0.0000,-0.0147,-0.3500
20.267,7.9849,0.2764,-5.2177,89.0623,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2587,-61.7306,-0.0323,0.3744,0.0000,-0.0145,-0.3500
20.300,7.9910,0.2767,-5.2180,89.2505,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2531,-61.8557,-0.0320,0.3720,0.0000,-0.0144,-0.3500
20.333,7.9965,0.2776,-5.2183,89.5950,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2479,-62.1562,-0.0317,0.3675,0.0000,-0.0142,-0.3500
20.367,8.0012,0.2788,-5.2185,89.9678,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2432,-62.5002,-0.0315,0.3625,0.0000,-0.0142,-0.3500
20.400,8.0052,0.2792,-5.2185,89.9750,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2393,-62.4699,-0.0315,0.3623,0.0000,-0.0142,-0.3500
20.433,8.0085,0.2797,-5.2183,89.9849,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2362,-62.4524,-0.0317,0.3620,0.0000,-0.0143,-0.3500
20.467,8.0107,0.2797,-5.2178,90.1342,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2343,-62.5762,-0.0322,0.3602,0.0000,-0.0145,-0.3500
20.500,8.0114,0.2794,-5.2175,90.2851,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2338,-62.7105,-0.0325,0.3585,0.0000,-0.0146,-0.3500
20.533,8.0115,0.2792,-5.2173,90.3236,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2338,-62.7445,-0.0327,0.3580,0.0000,-0.0147,-0.3500
20.567,8.0111,0.2795,-5.2174,90.2324,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2340,-62.6628,-0.0326,0.3591,0.0000,-0.0147,-0.3500
20.600,8.0105,0.2800,-5.2175,90.0048,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2344,-62.4553,-0.0325,0.3616,0.0000,-0.0146,-0.3500
20.633,8.0104,0.2800,-5.2175,89.9701,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2345,-62.4207,-0.0325,0.3621,0.0000,-0.0146,-0.3500
20.667,8.0105,0.2800,-5.2175,89.9901,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2344,-62.4405,-0.0325,0.3618,0.0000,-0.0146,-0.3500
20.700,8.0106,0.2800,-5.2175,90.0015,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2342,-62.4501,-0.0325,0.3617,0.0000,-0.0146,-0.3500
20.733,8.0107,0.2800,-5.2175,90.0095,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4579,-0.0325,0.3616,0.0000,-0.0146,-0.3500
20.767,8.0107,0.2800,-5.2175,90.0110,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4592,-0.0325,0.3616,0.0000,-0.0146,-0.3500
20.800,8.0107,0.2800,-5.2175,90.0142,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4624,-0.0325,0.3615,0.0000,-0.0146,-0.3500
20.833,8.0107,0.2800,-5.2175,90.0170,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4652,-0.0325,0.3615,0.0000,-0.0146,-0.3500
20.867,8.0107,0.2800,-5.2175,90.0172,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4654,-0.0325,0.3615,0.0000,-0.0146,-0.3500
20.900,8.0107,0.2800,-5.2175,90.0172,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4654,-0.0325,0.3615,0.0000,-0.0146,-0.3500
20.933,8.0107,0.2800,-5.2175,90.0172,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4654,-0.0325,0.3615,0.0000,-0.0146,-0.3500
20.967,8.0107,0.2800,-5.2175,90.0172,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4654,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.000,8.0107,0.2800,-5.2175,90.0171,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4653,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.033,8.0107,0.2800,-5.2175,90.0171,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4653,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.067,8.0107,0.2800,-5.2175,90.0170,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4652,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.100,8.0107,0.2800,-5.2175,90.0170,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4652,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.133,8.0107,0.2800,-5.2175,90.0170,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4652,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.167,8.0107,0.2800,-5.2175,90.0170,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4652,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.200,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.233,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.267,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.300,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.333,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.367,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.400,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.433,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.467,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.500,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.533,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.567,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.600,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.633,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.667,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.700,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.733,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.767,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.800,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.833,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.867,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
21.900,8.0107,0.2800,-5.2175,90.0169,2,2,TRANSIT,2,exit,9.9913,1.3133,-5.2500,2.2341,-62.4651,-0.0325,0.3615,0.0000,-0.0146,-0.3500
