time,x,y,z,yaw_deg,onboard_active_gate_id,referee_active_gate_id,distance_to_gate,bearing_error,vertical_error,command_surge,command_sway,command_heave,command_yaw
6.833,1.8745,0.1020,-5.2453,77.3834,2,2,4.5412,-52.6781,-0.0047,0.9637,0.0000,-0.0021,-0.8000
6.867,1.9098,0.1353,-5.2453,78.0660,2,2,4.4952,-53.5583,-0.0047,0.9346,0.0000,-0.0021,-0.8000
6.900,1.9443,0.1700,-5.2454,78.5632,2,2,4.4495,-54.2773,-0.0046,0.9093,0.0000,-0.0021,-0.8000
6.933,1.9779,0.2058,-5.2454,78.8637,2,2,4.4041,-54.8233,-0.0046,0.8880,0.0000,-0.0021,-0.8000
6.967,2.0107,0.2429,-5.2455,78.9588,2,2,4.3591,-55.1875,-0.0045,0.8710,0.0000,-0.0020,-0.8000
7.000,2.0427,0.2810,-5.2455,78.8430,2,2,4.3145,-55.3638,-0.0045,0.8583,0.0000,-0.0020,-0.8000
7.033,2.0739,0.3202,-5.2456,78.5134,2,2,4.2704,-55.3490,-0.0044,0.8498,0.0000,-0.0020,-0.8000
7.067,2.1044,0.3603,-5.2456,77.9700,2,2,4.2266,-55.1428,-0.0044,0.8455,0.0000,-0.0020,-0.8000
7.100,2.1342,0.4013,-5.2457,77.2154,2,2,4.1833,-54.7475,-0.0043,0.8451,0.0000,-0.0019,-0.8000
7.133,2.1634,0.4431,-5.2458,76.2546,2,2,4.1404,-54.1676,-0.0042,0.8484,0.0000,-0.0019,-0.8000
7.167,2.1921,0.4858,-5.2458,75.0949,2,2,4.0979,-53.4102,-0.0042,0.8549,0.0000,-0.0019,-0.8000
7.200,2.2203,0.5293,-5.2459,73.7455,2,2,4.0558,-52.4840,-0.0041,0.8645,0.0000,-0.0018,-0.8000
7.233,2.2480,0.5734,-5.2460,72.2170,2,2,4.0140,-51.3995,-0.0040,0.8765,0.0000,-0.0018,-0.8000
7.267,2.2755,0.6183,-5.2461,70.5217,2,2,3.9725,-50.1684,-0.0039,0.8906,0.0000,-0.0018,-0.8000
7.300,2.3028,0.6639,-5.2461,68.6727,2,2,3.9313,-48.8035,-0.0039,0.9063,0.0000,-0.0017,-0.8000
7.333,2.3299,0.7100,-5.2462,66.6836,2,2,3.8902,-47.3180,-0.0038,0.9230,0.0000,-0.0017,-0.8000
7.367,2.3570,0.7568,-5.2463,64.5688,2,2,3.8493,-45.7257,-0.0037,0.9405,0.0000,-0.0017,-0.8000
7.400,2.3842,0.8040,-5.2464,62.3423,2,2,3.8084,-44.0402,-0.0036,0.9582,0.0000,-0.0016,-0.8000
7.433,2.4116,0.8518,-5.2465,60.0182,2,2,3.7676,-42.2749,-0.0035,0.9757,0.0000,-0.0016,-0.8000
7.467,2.4392,0.9000,-5.2466,57.6100,2,2,3.7268,-40.4428,-0.0034,0.9927,0.0000,-0.0015,-0.7764
7.500,2.4673,0.9486,-5.2467,55.1344,2,2,3.6859,-38.5599,-0.0033,1.0000,0.0000,-0.0015,-0.7403
7.533,2.4958,0.9974,-5.2467,52.6034,2,2,3.6448,-36.6373,-0.0033,1.0000,0.0000,-0.0015,-0.7034
7.567,2.5249,1.0465,-5.2468,50.0241,2,2,3.6036,-34.6815,-0.0032,1.0000,0.0000,-0.0014,-0.6658
7.600,2.5546,1.0958,-5.2469,47.4039,2,2,3.5621,-32.6987,-0.0031,1.0000,0.0000,-0.0014,-0.6278
7.633,2.5851,1.1451,-5.2470,44.7497,2,2,3.5203,-30.6948,-0.0030,1.0000,0.0000,-0.0013,-0.5893
7.667,2.6164,1.1944,-5.2471,42.0684,2,2,3.4782,-28.6759,-0.0029,1.0000,0.0000,-0.0013,-0.5505
7.700,2.6485,1.2435,-5.2472,39.3670,2,2,3.4358,-26.6477,-0.0028,1.0000,0.0000,-0.0013,-0.5116
7.733,2.6816,1.2925,-5.2473,36.6519,2,2,3.3930,-24.6159,-0.0027,1.0000,0.0000,-0.0012,-0.4726
7.767,2.7157,1.3411,-5.2474,33.9299,2,2,3.3498,-22.5859,-0.0026,1.0000,0.0000,-0.0012,-0.4336
7.800,2.7508,1.3893,-5.2475,31.2072,2,2,3.3061,-20.5630,-0.0025,1.0000,0.0000,-0.0011,-0.3948
7.833,2.7870,1.4371,-5.2476,28.4900,2,2,3.2620,-18.5523,-0.0024,1.0000,0.0000,-0.0011,-0.3562
7.867,2.8243,1.4842,-5.2476,25.7843,2,2,3.2173,-16.5587,-0.0024,1.0000,0.0000,-0.0011,-0.3179
7.900,2.8628,1.5306,-5.2477,23.0958,2,2,3.1721,-14.5868,-0.0023,1.0000,0.0000,-0.0010,-0.2800
7.933,2.9024,1.5763,-5.2478,20.4302,2,2,3.1264,-12.6411,-0.0022,1.0000,0.0000,-0.0010,-0.2427
7.967,2.9433,1.6211,-5.2479,17.7927,2,2,3.0801,-10.7259,-0.0021,1.0000,0.0000,-0.0009,-0.2059
8.000,2.9853,1.6649,-5.2480,15.1885,2,2,3.0333,-8.8451,-0.0020,1.0000,0.0000,-0.0009,-0.1698
8.033,3.0285,1.7076,-5.2481,12.6225,2,2,2.9858,-7.0025,-0.0019,1.0000,0.0000,-0.0009,-0.1344
8.067,3.0729,1.7492,-5.2482,10.0993,2,2,2.9378,-5.2018,-0.0018,1.0000,0.0000,-0.0008,-0.0999
8.100,3.1185,1.7895,-5.2483,7.6234,2,2,2.8891,-3.4462,-0.0017,1.0000,0.0000,-0.0008,-0.0662
8.133,3.1653,1.8286,-5.2483,5.1989,2,2,2.8399,-1.7387,-0.0017,0.9935,0.0000,-0.0007,-0.0334
8.167,3.2132,1.8663,-5.2484,2.8255,2,2,2.7900,-0.0782,-0.0016,0.9765,0.0000,-0.0007,-0.0015
8.200,3.2621,1.9025,-5.2485,0.5110,2,2,2.7396,1.5289,-0.0015,0.9585,0.0000,-0.0007,0.0294
8.233,3.3120,1.9372,-5.2486,-1.7364,2,2,2.6887,3.0752,-0.0014,0.9397,0.0000,-0.0006,0.0590
8.267,3.3628,1.9703,-5.2487,-3.9089,2,2,2.6374,4.5540,-0.0013,0.9202,0.0000,-0.0006,0.0874
8.300,3.4142,2.0018,-5.2487,-5.9994,2,2,2.5858,5.9589,-0.0013,0.9001,0.0000,-0.0006,0.1144
8.333,3.4664,2.0317,-5.2488,-8.0013,2,2,2.5338,7.2843,-0.0012,0.8797,0.0000,-0.0005,0.1398
8.367,3.5190,2.0599,-5.2489,-9.9089,2,2,2.4817,8.5250,-0.0011,0.8590,0.0000,-0.0005,0.1637
8.400,3.5721,2.0865,-5.2489,-11.7170,2,2,2.4294,9.6764,-0.0011,0.8382,0.0000,-0.0005,0.1858
8.433,3.6256,2.1114,-5.2490,-13.4210,2,2,2.3770,10.7344,-0.0010,0.8174,0.0000,-0.0004,0.2061
8.467,3.6793,2.1347,-5.2491,-15.0170,2,2,2.3246,11.6958,-0.0009,0.7967,0.0000,-0.0004,0.2245
8.500,3.7332,2.1563,-5.2491,-16.5020,2,2,2.2722,12.5575,-0.0009,0.7762,0.0000,-0.0004,0.2411
8.533,3.7872,2.1763,-5.2492,-17.8735,2,2,2.2199,13.3174,-0.0008,0.7561,0.0000,-0.0004,0.2557
8.567,3.8411,2.1948,-5.2493,-19.1296,2,2,2.1676,13.9738,-0.0007,0.7362,0.0000,-0.0003,0.2683
8.600,3.8951,2.2117,-5.2493,-20.2693,2,2,2.1156,14.5256,-0.0007,0.7168,0.0000,-0.0003,0.2789
8.633,3.9489,2.2272,-5.2494,-21.2920,2,2,2.0637,14.9724,-0.0006,0.6978,0.0000,-0.0003,0.2874
8.667,4.0025,2.2412,-5.2494,-22.1981,2,2,2.0120,15.3142,-0.0006,0.6792,0.0000,-0.0003,0.2940
8.700,4.0559,2.2538,-5.2495,-22.9884,2,2,1.9606,15.5516,-0.0005,0.6611,0.0000,-0.0002,0.2986
8.733,4.1089,2.2650,-5.2496,-23.6642,2,2,1.9096,15.6857,-0.0004,0.6435,0.0000,-0.0002,0.3011
8.767,4.1617,2.2751,-5.2496,-24.2277,2,2,1.8588,15.7181,-0.0004,0.6262,0.0000,-0.0002,0.3018
8.800,4.2141,2.2838,-5.2497,-24.6814,2,2,1.8084,15.6511,-0.0003,0.6095,0.0000,-0.0002,0.3005
8.833,4.2660,2.2915,-5.2497,-25.0285,2,2,1.7583,15.4871,-0.0003,0.5931,0.0000,-0.0001,0.2973
8.867,4.3176,2.2980,-5.2498,-25.2727,2,2,1.7086,15.2292,-0.0002,0.5770,0.0000,-0.0001,0.2924
8.900,4.3686,2.3035,-5.2498,-25.4181,2,2,1.6593,14.8806,-0.0002,0.5613,0.0000,-0.0001,0.2857
8.933,4.4192,2.3080,-5.2498,-25.4692,2,2,1.6105,14.4452,-0.0002,0.5459,0.0000,-0.0001,0.2773
8.967,4.4693,2.3115,-5.2499,-25.4312,2,2,1.5621,13.9269,-0.0001,0.5307,0.0000,-0.0001,0.2674
9.000,4.5188,2.3143,-5.2499,-25.3094,2,2,1.5141,13.3301,-0.0001,0.5157,0.0000,-0.0000,0.2559
9.033,4.5679,2.3162,-5.2500,-25.1095,2,2,1.4666,12.6593,-0.0000,0.5008,0.0000,-0.0000,0.2430
9.067,4.6163,2.3174,-5.2500,-24.8375,2,2,1.4196,11.9192,0.0000,0.4862,0.0000,0.0000,0.2288
9.100,4.6642,2.3179,-5.2500,-24.4998,2,2,1.3731,11.1146,0.0000,0.4716,0.0000,0.0000,0.2134
9.133,4.7115,2.3177,-5.2501,-24.1028,2,2,1.3271,10.2507,0.0001,0.4571,0.0000,0.0000,0.1968
9.167,4.7582,2.3170,-5.2501,-23.6534,2,2,1.2816,9.3323,0.0001,0.4426,0.0000,0.0000,0.1792
9.200,4.8043,2.3158,-5.2501,-23.1585,2,2,1.2366,8.3646,0.0001,0.4282,0.0000,0.0001,0.1606
9.233,4.8499,2.3140,-5.2502,-22.6250,2,2,1.1922,7.3526,0.0002,0.4139,0.0000,0.0001,0.1412
9.267,4.8948,2.3119,-5.2502,-22.0601,2,2,1.1484,6.3011,0.0002,0.3995,0.0000,0.0001,0.1210
9.300,4.9390,2.3094,-5.2502,-21.4709,2,2,1.1052,5.2151,0.0002,0.3852,0.0000,0.0001,0.1001
9.333,4.9827,2.3065,-5.2503,-20.8648,2,2,1.0625,4.0990,0.0003,0.3709,0.0000,0.0001,0.0787
9.367,5.0257,2.3033,-5.2503,-20.2488,2,2,1.0205,2.9574,0.0003,0.3567,0.0000,0.0001,0.0568
9.400,5.0680,2.2999,-5.2503,-19.6303,2,2,0.9791,1.7943,0.0003,0.3425,0.0000,0.0001,0.0344
9.433,5.1097,2.2962,-5.2503,-19.0163,2,2,0.9383,0.6136,0.0003,0.3284,0.0000,0.0001,0.0118
9.467,5.1507,2.2924,-5.2503,-18.4139,2,2,0.8982,-0.5815,0.0003,0.3144,0.0000,0.0002,-0.0112
9.500,5.1910,2.2883,-5.2504,-17.8301,2,2,0.8588,-1.7878,0.0004,0.3004,0.0000,0.0002,-0.0343
9.533,5.2307,2.2842,-5.2504,-17.2718,2,2,0.8201,-3.0032,0.0004,0.2867,0.0000,0.0002,-0.0577
9.567,5.2696,2.2799,-5.2504,-16.7457,2,2,0.7822,-4.2257,0.0004,0.2669,0.0000,0.0002,-0.0811
9.600,5.3079,2.2756,-5.2504,-16.2585,2,2,0.7450,-5.4541,0.0004,0.2417,0.0000,0.0002,-0.1047
9.633,5.3454,2.2712,-5.2504,-15.8167,2,2,0.7086,-6.6878,0.0004,0.2182,0.0000,0.0002,-0.1284
9.667,5.3820,2.2668,-5.2504,-15.4266,2,2,0.6731,-7.9265,0.0004,0.1963,0.0000,0.0002,-0.1522
9.700,5.4179,2.2624,-5.2505,-15.0945,2,2,0.6385,-9.1710,0.0005,0.1761,0.0000,0.0002,-0.1761
9.733,5.4529,2.2580,-5.2505,-14.8266,2,2,0.6049,-10.4227,0.0005,0.1575,0.0000,0.0002,-0.2001
9.767,5.4870,2.2537,-5.2505,-14.6288,2,2,0.5723,-11.6840,0.0005,0.1500,0.0000,0.0002,-0.2243
9.800,5.5203,2.2494,-5.2505,-14.5070,2,2,0.5407,-12.9592,0.0005,0.1500,0.0000,0.0002,-0.2488
9.833,5.5527,2.2451,-5.2505,-14.4671,2,2,0.5100,-14.2545,0.0005,0.1500,0.0000,0.0002,-0.2737
9.867,5.5844,2.2409,-5.2505,-14.5150,2,2,0.4804,-15.5785,0.0005,0.1500,0.0000,0.0002,-0.2991
9.900,5.6153,2.2367,-5.2505,-14.6566,2,2,0.4517,-16.9419,0.0005,0.1500,0.0000,0.0002,-0.3253
9.933,5.6455,2.2325,-5.2505,-14.8977,2,2,0.4239,-18.3583,0.0005,0.1500,0.0000,0.0002,-0.3525
9.967,5.6750,2.2283,-5.2505,-15.2445,2,2,0.3972,-19.8446,0.0005,0.1500,0.0000,0.0002,-0.3810
10.000,5.7038,2.2242,-5.2505,-15.7034,2,2,0.3714,-21.4216,0.0005,0.1500,0.0000,0.0002,-0.4113
10.033,5.7321,2.2201,-5.2505,-16.2813,2,2,0.3467,-23.1144,0.0005,0.1500,0.0000,0.0002,-0.4438
10.067,5.7597,2.2159,-5.2505,-16.9853,2,2,0.3231,-24.9527,0.0005,0.1500,0.0000,0.0002,-0.4791
10.100,5.7867,2.2118,-5.2505,-17.8237,2,2,0.3006,-26.9716,0.0005,0.1500,0.0000,0.0002,-0.5178
10.133,5.8131,2.2077,-5.2505,-18.8052,2,2,0.2794,-29.2114,0.0005,0.1500,0.0000,0.0002,-0.5608
10.167,5.8390,2.2035,-5.2505,-19.9400,2,2,0.2595,-31.7163,0.0005,0.1500,0.0000,0.0002,-0.6089
10.200,5.8644,2.1993,-5.2505,-21.2394,2,2,0.2411,-34.5321,0.0005,0.1500,0.0000,0.0002,-0.6630
10.233,5.8892,2.1951,-5.2505,-22.7165,2,2,0.2244,-37.7013,0.0005,0.1500,0.0000,0.0002,-0.7238
10.267,5.9136,2.1908,-5.2505,-24.3861,2,2,0.2095,-41.2548,0.0005,0.1500,0.0000,0.0002,-0.7920
10.300,5.9375,2.1865,-5.2505,-26.2649,2,3,0.1967,-45.1976,0.0005,0.1500,0.0000,0.0002,-0.8000
10.333,5.9609,2.1821,-5.2505,-28.3504,2,3,0.1862,-49.5161,0.0005,0.1500,0.0000,0.0002,-0.8000
10.367,5.9838,2.1776,-5.2505,-30.6373,2,3,0.1783,-54.1424,0.0005,0.1500,0.0000,0.0002,-0.8000
10.400,6.0062,2.1730,-5.2505,-33.1205,2,3,0.1731,-58.9442,0.0005,0.1500,0.0000,0.0002,-0.8000
10.433,6.0282,2.1682,-5.2505,-35.7952,2,3,0.1706,-63.7325,0.0005,0.1500,0.0000,0.0002,-0.8000
10.467,6.0498,2.1634,-5.2505,-38.6565,2,3,0.1708,-68.2885,0.0005,0.1500,0.0000,0.0002,-0.8000
10.500,6.0709,2.1584,-5.2505,-41.6998,2,3,0.1735,-72.4043,0.0005,0.1500,0.0000,0.0002,-0.8000
10.533,6.0915,2.1533,-5.2505,-44.9204,2,3,0.1785,-75.9169,0.0005,0.1500,0.0000,0.0002,-0.8000
10.567,6.1117,2.1480,-5.2505,-48.3140,2,3,0.1854,-78.7267,0.0005,0.1500,0.0000,0.0002,-0.8000
10.600,6.1314,2.1425,-5.2505,-51.8762,2,3,0.1939,-80.7953,0.0005,0.1500,0.0000,0.0002,-0.8000
10.633,6.1507,2.1369,-5.2505,-55.6027,2,3,0.2036,-82.1323,0.0005,0.1500,0.0000,0.0002,-0.8000
10.667,6.1694,2.1311,-5.2505,-59.4895,2,3,0.2142,-82.7773,0.0005,0.1500,0.0000,0.0002,-0.8000
10.700,6.1877,2.1251,-5.2504,-63.5326,2,3,0.2256,-82.7857,0.0004,0.1500,0.0000,0.0002,-0.8000
10.733,6.2055,2.1189,-5.2504,-67.7279,2,3,0.2374,-82.2177,0.0004,0.1500,0.0000,0.0002,-0.8000
10.767,6.2228,2.1125,-5.2504,-72.0717,2,3,0.2496,-81.1323,0.0004,0.1500,0.0000,0.0002,-0.8000
10.800,6.2395,2.1059,-5.2504,-76.5603,2,3,0.2619,-79.5837,0.0004,0.1500,0.0000,0.0002,-0.8000
10.833,6.2557,2.0991,-5.2504,-81.1900,2,3,0.2742,-77.6203,0.0004,0.1500,0.0000,0.0002,-0.8000
10.867,6.2714,2.0922,-5.2504,-85.9573,2,3,0.2866,-75.2842,0.0004,0.1500,0.0000,0.0002,-0.8000
10.900,6.2864,2.0850,-5.2504,-90.8587,2,3,0.2988,-72.6116,0.0004,0.1500,0.0000,0.0002,-0.8000
10.933,6.3009,2.0777,-5.2504,-95.8909,2,3,0.3108,-69.6337,0.0004,0.1500,0.0000,0.0002,-0.8000
10.967,6.3148,2.0702,-5.2504,-101.0506,2,3,0.3225,-66.3767,0.0004,0.1500,0.0000,0.0002,-0.8000
11.000,6.3281,2.0626,-5.2504,-106.3345,2,3,0.3340,-62.8632,0.0004,0.1500,0.0000,0.0002,-0.8000
11.033,6.3407,2.0549,-5.2504,-111.7397,2,3,0.3451,-59.1125,0.0004,0.1500,0.0000,0.0002,-0.8000
11.067,6.3527,2.0470,-5.2503,-117.2629,2,3,0.3559,-55.1409,0.0003,0.1500,0.0000,0.0002,-0.8000
11.100,6.3641,2.0391,-5.2503,-122.9013,2,3,0.3662,-50.9622,0.0003,0.1500,0.0000,0.0001,-0.8000
11.133,6.3748,2.0312,-5.2503,-128.6520,2,3,0.3761,-46.5885,0.0003,0.1500,0.0000,0.0001,-0.8000
11.167,6.3848,2.0233,-5.2503,-134.5121,2,3,0.3855,-42.0300,0.0003,0.1500,0.0000,0.0001,-0.8000
11.200,6.3942,2.0153,-5.2503,-140.4789,2,3,0.3945,-37.2953,0.0003,0.1500,0.0000,0.0001,-0.7160
11.233,6.4029,2.0074,-5.2503,-146.5232,2,3,0.4029,-32.4187,0.0003,0.1500,0.0000,0.0001,-0.6224
11.267,6.4109,1.9996,-5.2503,-152.6135,2,3,0.4109,-27.4361,0.0003,0.1500,0.0000,0.0001,-0.5267
11.300,6.4183,1.9920,-5.2503,-158.7182,2,3,0.4184,-22.3822,0.0003,0.1500,0.0000,0.0001,-0.4297
11.333,6.4250,1.9844,-5.2503,-164.8065,2,3,0.4253,-17.2909,0.0003,0.1500,0.0000,0.0001,-0.3320
11.367,6.4311,1.9771,-5.2502,-170.8479,2,3,0.4317,-12.1948,0.0002,0.1500,0.0000,0.0001,-0.2341
11.400,6.4366,1.9699,-5.2502,-176.8125,2,3,0.4377,-7.1255,0.0002,0.1500,0.0000,0.0001,-0.1368
11.433,6.4415,1.9630,-5.2502,177.3286,2,3,0.4431,-2.1131,0.0002,0.1500,0.0000,0.0001,-0.0406
11.467,6.4459,1.9564,-5.2502,171.6030,2,3,0.4480,2.8136,0.0002,0.1500,0.0000,0.0001,0.0540
11.500,6.4497,1.9501,-5.2502,166.0374,2,3,0.4524,7.6272,0.0002,0.1500,0.0000,0.0001,0.1464
11.533,6.4529,1.9441,-5.2502,160.6570,2,3,0.4563,12.3020,0.0002,0.1500,0.0000,0.0001,0.2362
11.567,6.4556,1.9384,-5.2502,155.4857,2,3,0.4598,16.8141,0.0002,0.1500,0.0000,0.0001,0.3228
11.600,6.4579,1.9331,-5.2502,150.5457,2,3,0.4628,21.1409,0.0002,0.1500,0.0000,0.0001,0.4059
11.633,6.4597,1.9282,-5.2502,145.8575,2,3,0.4653,25.2620,0.0002,0.1500,0.0000,0.0001,0.4850
11.667,6.4611,1.9237,-5.2502,141.4398,2,3,0.4673,29.1586,0.0002,0.1500,0.0000,0.0001,0.5598
11.700,6.4621,1.9196,-5.2501,137.3098,2,3,0.4690,32.8139,0.0001,0.1500,0.0000,0.0001,0.6300
11.733,6.4627,1.9159,-5.2501,133.4823,2,3,0.4702,36.2128,0.0001,0.1500,0.0000,0.0001,0.6952
11.767,6.4629,1.9126,-5.2501,129.9707,2,3,0.4711,39.3424,0.0001,0.1500,0.0000,0.0001,0.7553
11.800,6.4629,1.9098,-5.2501,126.7861,2,3,0.4716,42.1914,0.0001,0.1500,0.0000,0.0001,0.8000
11.833,6.4625,1.9075,-5.2501,123.9345,2,3,0.4717,44.7540,0.0001,0.1500,0.0000,0.0000,0.8000
11.867,6.4619,1.9056,-5.2501,121.4077,2,3,0.4715,47.0386,0.0001,0.1500,0.0000,0.0000,0.8000
11.900,6.4611,1.9041,-5.2501,119.1975,2,3,0.4709,49.0532,0.0001,0.1500,0.0000,0.0000,0.8000
11.933,6.4600,1.9031,-5.2501,117.2961,2,3,0.4701,50.8057,0.0001,0.1500,0.0000,0.0000,0.8000
11.967,6.4587,1.9025,-5.2501,115.6958,2,3,0.4689,52.3037,0.0001,0.1500,0.0000,0.0000,0.8000
12.000,6.4572,1.9023,-5.2501,114.3891,2,3,0.4675,53.5545,0.0001,0.1500,0.0000,0.0000,0.8000
12.033,6.4556,1.9026,-5.2501,113.3686,2,3,0.4659,54.5651,0.0001,0.1500,0.0000,0.0000,0.8000
12.067,6.4538,1.9033,-5.2500,112.6273,2,3,0.4640,55.3423,0.0000,0.1500,0.0000,0.0000,0.8000
12.100,6.4518,1.9044,-5.2500,112.1581,2,3,0.4618,55.8927,0.0000,0.1500,0.0000,0.0000,0.8000
12.133,6.4497,1.9059,-5.2500,111.9542,2,3,0.4595,56.2227,0.0000,0.1500,0.0000,0.0000,0.8000
12.167,6.4475,1.9077,-5.2500,112.0091,2,3,0.4569,56.3384,0.0000,0.1500,0.0000,0.0000,0.8000
12.200,6.4452,1.9099,-5.2500,112.3162,2,3,0.4542,56.2457,0.0000,0.1500,0.0000,0.0000,0.8000
12.233,6.4427,1.9125,-5.2500,112.8693,2,3,0.4512,55.9503,0.0000,0.1500,0.0000,0.0000,0.8000
12.267,6.4401,1.9154,-5.2500,113.6621,2,3,0.4481,55.4577,0.0000,0.1500,0.0000,0.0000,0.8000
12.300,6.4373,1.9186,-5.2500,114.6887,2,3,0.4448,54.7732,-0.0000,0.1500,0.0000,-0.0000,0.8000
12.333,6.4344,1.9222,-5.2500,115.9433,2,3,0.4414,53.9019,-0.0000,0.1500,0.0000,-0.0000,0.8000
12.367,6.4314,1.9260,-5.2500,117.4201,2,3,0.4377,52.8486,-0.0000,0.1500,0.0000,-0.0000,0.8000
12.400,6.4283,1.9301,-5.2500,119.1135,2,3,0.4339,51.6181,-0.0000,0.1500,0.0000,-0.0000,0.8000
12.433,6.4250,1.9345,-5.2500,121.0182,2,3,0.4300,50.2149,-0.0000,0.1500,0.0000,-0.0000,0.8000
12.467,6.4215,1.9390,-5.2500,123.1288,2,3,0.4259,48.6432,-0.0000,0.1500,0.0000,-0.0000,0.8000
12.500,6.4179,1.9438,-5.2500,125.4402,2,3,0.4217,46.9070,-0.0000,0.1500,0.0000,-0.0000,0.8000
12.533,6.4141,1.9488,-5.2500,127.9473,2,3,0.4173,45.0102,-0.0000,0.1500,0.0000,-0.0000,0.8000
12.567,6.4101,1.9540,-5.2500,130.6453,2,3,0.4127,42.9565,-0.0000,0.1500,0.0000,-0.0000,0.8000
12.600,6.4060,1.9593,-5.2499,133.5293,2,3,0.4080,40.7492,-0.0001,0.1500,0.0000,-0.0000,0.7823
12.633,6.4016,1.9648,-5.2499,136.5891,2,3,0.4032,38.3972,-0.0001,0.1500,0.0000,-0.0000,0.7372
12.667,6.3971,1.9703,-5.2499,139.8059,2,3,0.3982,35.9177,-0.0001,0.1500,0.0000,-0.0000,0.6896
12.700,6.3923,1.9759,-5.2499,143.1608,2,3,0.3931,33.3285,-0.0001,0.1500,0.0000,-0.0000,0.6399
12.733,6.3873,1.9816,-5.2499,146.6346,2,3,0.3878,30.6470,-0.0001,0.1500,0.0000,-0.0000,0.5884
12.767,6.3822,1.9873,-5.2499,150.2080,2,3,0.3824,27.8911,-0.0001,0.1500,0.0000,-0.0000,0.5355
12.800,6.3767,1.9930,-5.2499,153.8616,2,3,0.3768,25.0783,-0.0001,0.1500,0.0000,-0.0000,0.4815
12.833,6.3711,1.9987,-5.2499,157.5765,2,3,0.3711,22.2262,-0.0001,0.1500,0.0000,-0.0000,0.4267
12.867,6.3652,2.0044,-5.2499,161.3337,2,3,0.3653,19.3519,-0.0001,0.1500,0.0000,-0.0000,0.3715
12.900,6.3592,2.0099,-5.2499,165.1146,2,3,0.3593,16.4722,-0.0001,0.1500,0.0000,-0.0000,0.3162
12.933,6.3529,2.0154,-5.2499,168.9013,2,3,0.3532,13.6034,-0.0001,0.1500,0.0000,-0.0000,0.2612
12.967,6.3463,2.0208,-5.2499,172.6761,2,3,0.3469,10.7615,-0.0001,0.1500,0.0000,-0.0000,0.2066
13.000,6.3396,2.0260,-5.2499,176.4220,2,3,0.3406,7.9618,-0.0001,0.1500,0.0000,-0.0000,0.1529
13.033,6.3326,2.0311,-5.2499,-179.8773,2,3,0.3341,5.2186,-0.0001,0.1500,0.0000,-0.0000,0.1002
13.067,6.3254,2.0360,-5.2499,-176.2372,2,3,0.3274,2.5460,-0.0001,0.1500,0.0000,-0.0000,0.0489
13.100,6.3181,2.0407,-5.2499,-172.6727,2,3,0.3207,-0.0431,-0.0001,0.1500,0.0000,-0.0000,-0.0008
13.133,6.3105,2.0451,-5.2499,-169.1975,2,3,0.3138,-2.5365,-0.0001,0.1500,0.0000,-0.0000,-0.0487
13.167,6.3028,2.0493,-5.2499,-165.8245,2,3,0.3068,-4.9227,-0.0001,0.1500,0.0000,-0.0000,-0.0945
13.200,6.2949,2.0533,-5.2499,-162.5657,2,3,0.2997,-7.1913,-0.0001,0.1500,0.0000,-0.0000,-0.1381
13.233,6.2868,2.0570,-5.2499,-159.4321,2,3,0.2924,-9.3331,-0.0001,0.1500,0.0000,-0.0000,-0.1792
13.267,6.2786,2.0604,-5.2499,-156.4336,2,3,0.2851,-11.3392,-0.0001,0.1500,0.0000,-0.0000,-0.2177
13.300,6.2702,2.0635,-5.2499,-153.5790,2,3,0.2776,-13.2023,-0.0001,0.1500,0.0000,-0.0000,-0.2535
13.333,6.2618,2.0663,-5.2499,-150.8760,2,3,0.2700,-14.9158,-0.0001,0.1500,0.0000,-0.0000,-0.2864
13.367,6.2532,2.0688,-5.2499,-148.3313,2,3,0.2623,-16.4740,-0.0001,0.1500,0.0000,-0.0000,-0.3163
13.400,6.2445,2.0709,-5.2499,-145.9504,2,3,0.2546,-17.8723,-0.0001,0.1500,0.0000,-0.0000,-0.3431
13.433,6.2357,2.0728,-5.2499,-143.7378,2,3,0.2467,-19.1071,-0.0001,0.1500,0.0000,-0.0000,-0.3668
13.467,6.2268,2.0743,-5.2499,-141.6967,2,3,0.2387,-20.1756,-0.0001,0.1500,0.0000,-0.0000,-0.3873
13.500,6.2179,2.0754,-5.2499,-139.8294,2,3,0.2306,-21.0758,-0.0001,0.1500,0.0000,-0.0000,-0.4046
13.533,6.2089,2.0763,-5.2499,-138.1371,2,3,0.2224,-21.8065,-0.0001,0.1500,0.0000,-0.0000,-0.4187
13.567,6.1999,2.0768,-5.2499,-136.6197,2,3,0.2141,-22.3677,-0.0001,0.1500,0.0000,-0.0000,-0.4294
13.600,6.1908,2.0770,-5.2499,-135.2764,2,3,0.2058,-22.7594,-0.0001,0.1500,0.0000,-0.0000,-0.4369
13.633,6.1817,2.0768,-5.2499,-134.1052,2,3,0.1973,-22.9827,-0.0001,0.1500,0.0000,-0.0000,-0.4412
13.667,6.1726,2.0763,-5.2499,-133.1031,2,3,0.1887,-23.0390,-0.0001,0.1500,0.0000,-0.0000,-0.4423
13.700,6.1634,2.0755,-5.2499,-132.2663,2,3,0.1801,-22.9300,-0.0001,0.1500,0.0000,-0.0000,-0.4402
13.733,6.1543,2.0744,-5.2499,-131.5899,2,3,0.1713,-22.6576,-0.0001,0.1500,0.0000,-0.0000,-0.4350
