time,x,y,z,yaw_deg,onboard_gate_id,onboard_active_gate_id,onboard_phase,referee_active_gate_id,target_name,target_x,target_y,target_z,distance_to_gate,bearing_error,vertical_error,command_source,command_surge,command_sway,command_heave,command_yaw,vision_found,vision_confidence,vision_x_error,vision_y_error,vision_area,vision_angle
27.200,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6575,-0.4719,-0.0208,0.0081,0.0000
27.233,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.267,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6572,-0.4719,-0.0208,0.0081,0.0000
27.300,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.333,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6727,-0.4719,-0.0250,0.0084,0.0000
27.367,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.400,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6721,-0.4719,-0.0250,0.0084,0.0000
27.433,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.467,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6578,-0.4719,-0.0208,0.0081,0.0000
27.500,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.533,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6727,-0.4719,-0.0250,0.0084,0.0000
27.567,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.600,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6585,-0.4719,-0.0208,0.0081,0.0000
27.633,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.667,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6727,-0.4719,-0.0250,0.0084,0.0000
27.700,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.733,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6585,-0.4719,-0.0208,0.0081,0.0000
27.767,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.800,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6727,-0.4719,-0.0250,0.0084,0.0000
27.833,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.867,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6578,-0.4719,-0.0208,0.0081,0.0000
27.900,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
27.933,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6572,-0.4719,-0.0208,0.0081,0.0000
27.967,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.000,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6727,-0.4719,-0.0250,0.0084,0.0000
28.033,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.067,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6572,-0.4719,-0.0208,0.0081,0.0000
28.100,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.133,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6724,-0.4719,-0.0250,0.0084,0.0000
28.167,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.200,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6620,-0.4719,-0.0250,0.0084,0.0000
28.233,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.267,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6626,-0.4719,-0.0250,0.0084,0.0000
28.300,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.333,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6620,-0.4719,-0.0250,0.0084,0.0000
28.367,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.400,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6509,-0.4719,-0.0208,0.0081,0.0000
28.433,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.467,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6503,-0.4719,-0.0208,0.0081,0.0000
28.500,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.533,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6509,-0.4719,-0.0208,0.0081,0.0000
28.567,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.600,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6503,-0.4719,-0.0208,0.0081,0.0000
28.633,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.667,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6679,-0.4719,-0.0250,0.0084,0.0000
28.700,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.733,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6506,-0.4719,-0.0208,0.0081,0.0000
28.767,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.800,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6493,-0.4719,-0.0208,0.0081,0.0000
28.833,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.867,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6487,-0.4719,-0.0208,0.0081,0.0000
28.900,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
28.933,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6493,-0.4719,-0.0208,0.0081,0.0000
28.967,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.000,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6506,-0.4719,-0.0208,0.0081,0.0000
29.033,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.067,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6553,-0.4719,-0.0208,0.0081,0.0000
29.100,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.133,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6530,-0.4719,-0.0208,0.0081,0.0000
29.167,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.200,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6537,-0.4719,-0.0208,0.0081,0.0000
29.233,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.267,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6511,-0.4719,-0.0208,0.0081,0.0000
29.300,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.333,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6537,-0.4719,-0.0208,0.0081,0.0000
29.367,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.400,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6530,-0.4719,-0.0208,0.0081,0.0000
29.433,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.467,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6537,-0.4719,-0.0208,0.0081,0.0000
29.500,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.533,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6530,-0.4719,-0.0208,0.0081,0.0000
29.567,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.600,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6724,-0.4719,-0.0250,0.0084,0.0000
29.633,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.667,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6717,-0.4719,-0.0250,0.0084,0.0000
29.700,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.733,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6721,-0.4719,-0.0250,0.0084,0.0000
29.767,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.800,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6736,-0.4719,-0.0250,0.0084,0.0000
29.833,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.867,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6721,-0.4719,-0.0250,0.0084,0.0000
29.900,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
29.933,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6696,-0.4719,-0.0250,0.0084,0.0000
29.967,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.000,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6699,-0.4719,-0.0250,0.0084,0.0000
30.033,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.067,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6730,-0.4719,-0.0250,0.0084,0.0000
30.100,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.133,15.6300,-2.3697,-5.3143,-0.0135,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6736,-0.4719,-0.0250,0.0084,0.0000
30.167,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.200,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6733,-0.4719,-0.0250,0.0084,0.0000
30.233,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.267,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6708,-0.4719,-0.0250,0.0084,0.0000
30.300,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.333,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6699,-0.4719,-0.0250,0.0084,0.0000
30.367,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.400,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6702,-0.4719,-0.0250,0.0084,0.0000
30.433,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.467,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6690,-0.4719,-0.0250,0.0084,0.0000
30.500,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.533,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6687,-0.4719,-0.0250,0.0084,0.0000
30.567,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.600,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6674,-0.4719,-0.0250,0.0084,0.0000
30.633,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.667,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6522,-0.4719,-0.0208,0.0081,0.0000
30.700,15.6300,-2.3698,-5.3143,0.0071,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1460,0.0643,fallback_beacon,0.8298,0.3914,0.0289,0.0879,false,0.0000,0.0000,0.0000,0.0000,0.0000
30.733,15.6300,-2.3697,-5.3143,-0.0136,3,3,TRANSIT,3,exit,18.0000,-1.5000,-5.2500,2.5254,20.1648,0.0643,vision,0.1600,-0.1321,0.0000,-0.0425,true,0.6508,-0.4719,-0.0208,0.0081,0.0000
